dataset,role,replication,entity,method_key,gate_quality,gate_cost,gate_both,core_n_points,core_n_front,aug_n_points,self_grading_share,core__hv_ratio,core__igd_plus,core__gd,core__spacing,core__spacing_cv,core__joint_nondominated_fraction,core__n_front,augmented__hv_ratio,augmented__igd_plus,augmented__gd,augmented__spacing,augmented__spacing_cv,augmented__joint_nondominated_fraction,augmented__n_front
adult,primary_geometry_confirmatory,28,GRID,grid,False,True,False,288,5,1255,0.0385,1.0367180542908525,0.0,0.05719314829515273,0.1165512564466195,0.722264239360385,1.0,7,0.8310159258425915,0.08045518203950755,0.04011298676211772,0.05884236047763511,0.7544910700460898,0.14285714285714285,7
adult,primary_geometry_confirmatory,28,RANDOM,random,False,True,False,288,5,1255,0.0,0.2693303894352997,0.44458002648810846,0.38502883022009343,0.19297154682044443,1.1081278620757287,0.0,6,0.37323496923444593,0.3486510446033714,0.16959286162097986,0.0889871041512256,1.0170962757240667,0.0,6
adult,primary_geometry_confirmatory,28,NSGA2-MATCHED,nsga2,False,True,False,288,5,1255,0.6538,1.159439022503268,0.03304029129121594,0.45585457446483657,0.07252188878738626,0.8250180237485741,0.9583333333333334,24,0.947517424029655,0.015743534458991567,0.02397414306892283,0.03698903191155187,0.8342558127392721,0.7083333333333334,24
adult,primary_geometry_confirmatory,29,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,6,1256,0.0,0.5479100772131308,0.3782423015716753,0.28071563472593586,0.030699541014874418,2.9953667926019047,0.0,19,0.5430372786845991,0.2588792704719955,0.18105470228673226,0.02604864424463582,2.9953667926019043,0.0,19
adult,primary_geometry_confirmatory,29,HISTORICAL-WS,historical_ws,False,True,False,288,6,1256,0.1304,0.1560564048649011,0.7051411067833837,0.5736357143926162,0.06268789786135542,1.222568729729239,0.5714285714285714,7,0.2498194132334419,0.3690501256945422,0.4647826921940767,0.0558138551040213,1.2275970856753016,0.42857142857142855,7
adult,primary_geometry_confirmatory,29,WS-S,ws_s,False,True,False,288,6,1256,0.087,0.1418530443447086,0.7158638059224481,0.6605650505143673,0.06047858566066208,1.1965596921567498,0.5,6,0.2348706575370888,0.3773260988246867,0.5446940878702488,0.05422689258880843,1.2040874304852367,0.3333333333333333,6
adult,primary_geometry_confirmatory,29,NBI-S,nbi_s,False,True,False,288,6,1256,0.3043,0.9463449241807962,0.09453618252913727,0.10439891327723942,0.17741554343459498,1.0342911560505612,0.8,10,0.8998981220867436,0.04720783391457593,0.03382766308964333,0.1561439797996298,1.0424579519606287,0.7,10
adult,primary_geometry_confirmatory,29,NBI-R,nbi_r,False,True,False,288,6,1256,0.0,0.0,0.8456066114242343,0.3935873925500539,0.004375278232747427,0.6548062738370963,0.0,3,0.0,0.9774300164054617,0.3378309041839252,0.003875460207524564,0.6684310836273886,0.0,3
adult,primary_geometry_confirmatory,29,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,6,1256,,0.9606330453230385,0.06487581418768983,0.08537077496808324,0.14610738208538718,1.144540362861748,0.8181818181818182,11,0.913326406741971,0.037918343495708835,0.02291866869234138,0.1312268948912388,1.1582422208099505,0.7272727272727273,11
adult,primary_geometry_confirmatory,29,GRID,grid,False,True,False,288,6,1256,0.3043,1.0385031227673491,0.002063398727769433,0.0676093905293325,0.21164162296334302,1.0437031409626945,0.875,8,0.9584666863318125,0.021512121057881375,0.03157725160477488,0.18904104060265764,1.0717074872863568,0.875,8
adult,primary_geometry_confirmatory,29,RANDOM,random,False,True,False,288,6,1256,0.0,0.3368194224441125,0.3562528114538137,0.23773422162615288,0.16266681317177573,0.8781478114778325,0.0,5,0.32535031796902575,0.5038611225845495,0.2136310980581972,0.14884423558604104,0.9181808760320131,0.0,5
adult,primary_geometry_confirmatory,29,NSGA2-MATCHED,nsga2,False,True,False,288,6,1256,0.0,0.46100802859653384,0.30859476590747476,0.209706668816529,0.0465007727623494,1.331114346213154,0.0,19,0.4353167116241385,0.41847776439123935,0.20103263111539235,0.039452701460424906,1.3162505992978641,0.0,19
bank_marketing,primary_geometry_confirmatory,0,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,4,1249,0.0,0.25831982812122906,0.5572468572633885,0.33034965462023824,0.03136823248836107,1.3693063937629153,0.6,5,0.42651724847842415,0.27271072426653964,0.14184485456271997,0.027216481109486105,1.369306393762915,0.0,5
bank_marketing,primary_geometry_confirmatory,0,HISTORICAL-WS,historical_ws,False,True,False,288,4,1249,0.1053,1.1350863791249066,0.06616629041264419,0.16136162870584686,0.35745214415654775,1.6907917429987174,1.0,6,0.7881594167599124,0.06894287584905077,0.013637190164218169,0.30854730047323603,1.6246096920338295,0.3333333333333333,6
bank_marketing,primary_geometry_confirmatory,0,WS-S,ws_s,False,True,False,288,4,1249,0.0526,1.1364893421755666,0.06747304965009124,0.16840725887717117,0.3686534961543519,1.4323809420868647,1.0,5,0.7868550368571341,0.06977373144063914,0.006538174635296529,0.317288624083713,1.3776048529640676,0.2,5
bank_marketing,primary_geometry_confirmatory,0,NBI-S,nbi_s,False,True,False,288,4,1249,0.2632,1.2533874830535363,0.06808531136649548,0.16444112042100892,0.16530610695575262,0.813444881249594,1.0,7,0.8429471422981172,0.048782379197670124,0.01749864905083564,0.14159767511919605,0.7780213948392092,0.7142857142857143,7
bank_marketing,primary_geometry_confirmatory,0,NBI-R,nbi_r,False,True,False,288,4,1249,0.0526,1.033113828547759,0.1138464687638778,0.12759668048622996,0.20262668281729934,0.6533249026719614,0.75,4,0.7655736765126324,0.08260997152470463,0.04524508443828972,0.22687997416088387,0.8138871674216707,0.25,4
bank_marketing,primary_geometry_confirmatory,0,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,4,1249,,1.2533874830535363,0.06808531136649548,0.1890950426822971,0.16523956375363613,0.7314077284142613,0.875,8,0.8440544409568266,0.048782379197670124,0.02588618885654254,0.13782431207424406,0.6983580338644563,0.625,8
bank_marketing,primary_geometry_confirmatory,0,GRID,grid,False,True,False,288,4,1249,0.3158,1.0831170934719105,0.0,0.10744652722310041,0.11449255591190455,0.8255346955847006,1.0,8,0.7885396945126543,0.060337709037795756,0.03275210180594562,0.08866311574589388,0.7906287819630906,0.75,8
bank_marketing,primary_geometry_confirmatory,0,RANDOM,random,False,True,False,288,4,1249,0.0526,0.8185237121351163,0.13232834180657976,0.34795415847822997,0.26287167412774676,1.318847334117472,0.125,8,0.6041823373170936,0.15026383587428577,0.1534322610991022,0.2126163473514287,1.2505625054627767,0.125,8
bank_marketing,primary_geometry_confirmatory,0,NSGA2-MATCHED,nsga2,False,True,False,288,4,1249,0.0526,0.7861855347354426,0.2873368586310998,0.23568908413936515,0.022130308471193575,0.678458244958172,0.8,15,0.6650712927875985,0.1356548860434439,0.09160497580479497,0.020825874397840942,0.7216115460658628,0.06666666666666667,15
bank_marketing,primary_geometry_confirmatory,1,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,5,1246,0.0,0.4053113729553477,0.2914082009006214,0.17137256666117998,0.0,0.0,0.0,2,0.2965664508133236,0.2893277707886985,0.16254592675382346,0.0,0.0,0.0,2
bank_marketing,primary_geometry_confirmatory,1,HISTORICAL-WS,historical_ws,False,True,False,288,5,1246,0.0,0.5193052740460854,0.15807740034900103,0.042094082487323686,0.0,0.0,0.75,8,0.44800486617390234,0.2349668661099347,0.21332460868699898,0.0,0.0,0.0,8
bank_marketing,primary_geometry_confirmatory,1,WS-S,ws_s,False,True,False,288,5,1246,0.0,0.601503582329361,0.13845113771239786,0.018668152986861596,0.4590268289686822,2.6457513110645907,1.0,7,0.505376804683703,0.20407557782930766,0.22433225600619652,0.44606760680916596,2.645751311064591,0.0,7
bank_marketing,primary_geometry_confirmatory,1,NBI-S,nbi_s,False,True,False,288,5,1246,0.1111,1.0587247452246467,0.061726131331773716,0.04674386870529556,0.07543525407139998,1.97757122314057,1.0,11,0.7136845082138767,0.16222681494844676,0.1870968539589703,0.0819649480689005,2.1993597067817645,0.18181818181818182,11
bank_marketing,primary_geometry_confirmatory,1,NBI-R,nbi_r,False,True,False,288,5,1246,0.1111,0.5147895320382371,0.3005590288938196,0.1352204050746,0.0,0.0,1.0,2,0.5956947106883448,0.2355937911830992,0.0,0.0,0.0,1.0,2
bank_marketing,primary_geometry_confirmatory,1,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,5,1246,,1.0587247452246467,0.061726131331773716,0.07619634961492545,0.13255040788133057,1.8831131032693325,0.9166666666666666,12,0.7180531138762034,0.14335029077465256,0.18123448939128026,0.1146807928926473,1.8628107152024278,0.16666666666666666,12
bank_marketing,primary_geometry_confirmatory,1,GRID,grid,False,True,False,288,5,1246,0.1111,1.365384341728467,0.0,0.12222997103188767,0.045559909447905875,0.2048839126079745,1.0,7,0.8071672798493035,0.05576846875747189,0.09948370688264307,0.033757829255273465,0.16506690455167447,0.2857142857142857,7
bank_marketing,primary_geometry_confirmatory,1,RANDOM,random,False,True,False,288,5,1246,0.0,0.07757761172628407,0.4316252097836471,0.2829159438460787,0.0651270683094715,0.4557359872571596,0.0,6,0.3990643726787404,0.3017128338943673,0.20583962793623237,0.09026289265117986,0.5880885627811072,0.0,6
bank_marketing,primary_geometry_confirmatory,1,NSGA2-MATCHED,nsga2,False,True,False,288,5,1246,0.6111,1.588385578973177,0.0312318950988792,0.22727106045390652,0.04938694978232074,1.3192832307500455,0.7142857142857143,21,0.8995679832383415,0.03002827212063991,0.04505986739672505,0.04801292527096826,1.3245756625058247,0.5238095238095238,21
bank_marketing,primary_geometry_confirmatory,2,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,6,1262,0.0,0.7072722807587916,0.21358547160009897,0.02920869231473084,0.2014424534124636,3.6055494635351115,1.0,13,0.40744735573393637,0.22284248306035118,0.03265425358488061,0.19727516483190005,3.605549121193716,0.0,13
bank_marketing,primary_geometry_confirmatory,2,HISTORICAL-WS,historical_ws,False,True,False,288,6,1262,0.0417,0.8409230310704501,0.09409781786320874,0.03833738701463157,0.30349191979355694,3.7416573867739413,0.07142857142857142,14,0.6044121869970938,0.12215929713733657,0.03518460081276186,0.323026186519887,3.7416573867739413,0.07142857142857142,14
bank_marketing,primary_geometry_confirmatory,2,WS-S,ws_s,False,True,False,288,6,1262,0.0,0.789968912995257,0.1008725009627358,0.03736809428807338,0.3204555261607169,3.464101615137755,0.08333333333333333,12,0.5510961370668326,0.1355176041202555,0.03848609322535294,0.34454716332652546,3.464101615137755,0.0,12
bank_marketing,primary_geometry_confirmatory,2,NBI-S,nbi_s,False,True,False,288,6,1262,0.0417,0.9405438762499562,0.03982896871677922,0.04044492803126029,0.2448384086866859,2.238147805011078,0.18181818181818182,11,0.7517325566116065,0.08266192653015521,0.03764945651825385,0.2604627977036816,2.2248603777715994,0.09090909090909091,11
bank_marketing,primary_geometry_confirmatory,2,NBI-R,nbi_r,False,True,False,288,6,1262,0.0417,0.9494214035660532,0.031373742198047345,0.03788535792130083,0.22911467143352543,2.2248595461286986,0.18181818181818182,11,0.7840028966217775,0.06697443361402233,0.03420104773499108,0.22849970799196923,2.224859546128699,0.09090909090909091,11
